Country Name,Country Code,Indicator Clean Name,Indicator Code,Year,Value
Libya,LBY,Life Expectancy (Years),SP.DYN.LE00.IN,2017,72.721
Libya,LBY,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1729
Libya,LBY,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.377
Liechtenstein,LIE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.67968512
Liechtenstein,LIE,Life Expectancy (Years),SP.DYN.LE00.IN,2017,83.74634146
Lithuania,LTU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.44472837
Lithuania,LTU,Measles Immunization (%),SH.IMM.MEAS,2017,94
Lithuania,LTU,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.4804878
Lithuania,LTU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,137
Lithuania,LTU,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,8.025
Luxembourg,LUX,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.13535357
Luxembourg,LUX,Measles Immunization (%),SH.IMM.MEAS,2017,99
Luxembourg,LUX,Life Expectancy (Years),SP.DYN.LE00.IN,2017,82.09512195
Luxembourg,LUX,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,15
Luxembourg,LUX,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,12.08
"Macao SAR, China",MAC,Life Expectancy (Years),SP.DYN.LE00.IN,2017,83.52682927
"Macao SAR, China",MAC,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,3.754
Madagascar,MDG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.80225945
Madagascar,MDG,Measles Immunization (%),SH.IMM.MEAS,2017,55
Madagascar,MDG,Life Expectancy (Years),SP.DYN.LE00.IN,2017,63.433
Madagascar,MDG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,56500
Malawi,MWI,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.58438921
Malawi,MWI,Measles Immunization (%),SH.IMM.MEAS,2017,83
Malawi,MWI,Life Expectancy (Years),SP.DYN.LE00.IN,2017,63.914
Malawi,MWI,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,32351
Malaysia,MYS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.71472311
Malaysia,MYS,Measles Immunization (%),SH.IMM.MEAS,2017,96
Malaysia,MYS,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.542
Malaysia,MYS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,4103
Malaysia,MYS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,4.043
Maldives,MDV,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,9.14948273
Maldives,MDV,Measles Immunization (%),SH.IMM.MEAS,2017,99
Maldives,MDV,Life Expectancy (Years),SP.DYN.LE00.IN,2017,79.228
Maldives,MDV,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,58
Maldives,MDV,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,3.62
Mali,MLI,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.67425752
Mali,MLI,Measles Immunization (%),SH.IMM.MEAS,2017,70
Mali,MLI,Life Expectancy (Years),SP.DYN.LE00.IN,2017,58.562
Mali,MLI,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,83364
Malta,MLT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.31366253
Malta,MLT,Measles Immunization (%),SH.IMM.MEAS,2017,91
Malta,MLT,Life Expectancy (Years),SP.DYN.LE00.IN,2017,82.19512195
Malta,MLT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,27
Malta,MLT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,8.51
Marshall Islands,MHL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,12.02498436
Marshall Islands,MHL,Measles Immunization (%),SH.IMM.MEAS,2017,83
Marshall Islands,MHL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,65.673
Marshall Islands,MHL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,39
Mauritania,MRT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.41947556
Mauritania,MRT,Measles Immunization (%),SH.IMM.MEAS,2017,75
Mauritania,MRT,Life Expectancy (Years),SP.DYN.LE00.IN,2017,67.088
Mauritania,MRT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,7020
Mauritania,MRT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.086
Mauritius,MUS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.59857273
Mauritius,MUS,Measles Immunization (%),SH.IMM.MEAS,2017,89
Mauritius,MUS,Life Expectancy (Years),SP.DYN.LE00.IN,2017,74.51463415
Mauritius,MUS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,201
Mauritius,MUS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,3.444
Mexico,MEX,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.3117938
Mexico,MEX,Measles Immunization (%),SH.IMM.MEAS,2017,76
Mexico,MEX,Life Expectancy (Years),SP.DYN.LE00.IN,2017,74.261
Mexico,MEX,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,33854
Mexico,MEX,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,2.883
"Micronesia, Fed. Sts.",FSM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,12.40742493
"Micronesia, Fed. Sts.",FSM,Measles Immunization (%),SH.IMM.MEAS,2017,76
"Micronesia, Fed. Sts.",FSM,Life Expectancy (Years),SP.DYN.LE00.IN,2017,65.761
"Micronesia, Fed. Sts.",FSM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,71
Moldova,MDA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.1278038
Moldova,MDA,Measles Immunization (%),SH.IMM.MEAS,2017,93
Moldova,MDA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,70.375
Moldova,MDA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,711
Moldova,MDA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.645
Monaco,MCO,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.16119528
Monaco,MCO,Measles Immunization (%),SH.IMM.MEAS,2017,88
Monaco,MCO,Life Expectancy (Years),SP.DYN.LE00.IN,2017,85.878
Monaco,MCO,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1
Mongolia,MNG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.33954191
Mongolia,MNG,Measles Immunization (%),SH.IMM.MEAS,2017,99
Mongolia,MNG,Life Expectancy (Years),SP.DYN.LE00.IN,2017,70.54341463
Mongolia,MNG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1324
Mongolia,MNG,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,4.153
Montenegro,MNE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.98255396
Montenegro,MNE,Measles Immunization (%),SH.IMM.MEAS,2017,58
Montenegro,MNE,Life Expectancy (Years),SP.DYN.LE00.IN,2017,76.68536585
Montenegro,MNE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,27
Montenegro,MNE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.161
Morocco,MAR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.98920393
Morocco,MAR,Measles Immunization (%),SH.IMM.MEAS,2017,99
Morocco,MAR,Life Expectancy (Years),SP.DYN.LE00.IN,2017,73.608
Morocco,MAR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,13956
Morocco,MAR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.394
Mozambique,MOZ,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.80532169
Mozambique,MOZ,Measles Immunization (%),SH.IMM.MEAS,2017,83
Mozambique,MOZ,Life Expectancy (Years),SP.DYN.LE00.IN,2017,60.148
Mozambique,MOZ,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,78104
Mozambique,MOZ,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,0.489
Myanmar,MMR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.6921258
Myanmar,MMR,Measles Immunization (%),SH.IMM.MEAS,2017,83
Myanmar,MMR,Life Expectancy (Years),SP.DYN.LE00.IN,2017,65.909
Myanmar,MMR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,44297
Namibia,NAM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.71348476
Namibia,NAM,Measles Immunization (%),SH.IMM.MEAS,2017,80
Namibia,NAM,Life Expectancy (Years),SP.DYN.LE00.IN,2017,61.661
Namibia,NAM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,3649
Namibia,NAM,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.936
Naoero,NRU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,11.4886446
Naoero,NRU,Measles Immunization (%),SH.IMM.MEAS,2017,95
Naoero,NRU,Life Expectancy (Years),SP.DYN.LE00.IN,2017,61.101
Naoero,NRU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,5
Nepal,NPL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.72174025
Nepal,NPL,Measles Immunization (%),SH.IMM.MEAS,2017,90
Nepal,NPL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,68.74
Nepal,NPL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,20776
Nepal,NPL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,2.809
Netherlands,NLD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,9.93712521
Netherlands,NLD,Measles Immunization (%),SH.IMM.MEAS,2017,93
Netherlands,NLD,Life Expectancy (Years),SP.DYN.LE00.IN,2017,81.76097561
Netherlands,NLD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,699
Netherlands,NLD,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,11.06
New Caledonia,NCL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,77.504
New Zealand,NZL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.61795807
New Zealand,NZL,Measles Immunization (%),SH.IMM.MEAS,2017,93
New Zealand,NZL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,81.85853659
New Zealand,NZL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,316
New Zealand,NZL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,10.68
Nicaragua,NIC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.32754421
Nicaragua,NIC,Measles Immunization (%),SH.IMM.MEAS,2017,99
Nicaragua,NIC,Life Expectancy (Years),SP.DYN.LE00.IN,2017,73.389
Nicaragua,NIC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,2091
Nicaragua,NIC,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.569
Niger,NER,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.57609606
Niger,NER,Measles Immunization (%),SH.IMM.MEAS,2017,82
Niger,NER,Life Expectancy (Years),SP.DYN.LE00.IN,2017,59.524
Niger,NER,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,114283
Nigeria,NGA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.74762511
Nigeria,NGA,Measles Immunization (%),SH.IMM.MEAS,2017,54
Nigeria,NGA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,52.397
Nigeria,NGA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,856946
North Macedonia,MKD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.43909454
North Macedonia,MKD,Measles Immunization (%),SH.IMM.MEAS,2017,83
North Macedonia,MKD,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.95365854
North Macedonia,MKD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,228
North Macedonia,MKD,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.084
Northern Mariana Islands,MNP,Life Expectancy (Years),SP.DYN.LE00.IN,2017,77.47
Norway,NOR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,10.22983646
Norway,NOR,Measles Immunization (%),SH.IMM.MEAS,2017,96
Norway,NOR,Life Expectancy (Years),SP.DYN.LE00.IN,2017,82.6097561
Norway,NOR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,146
Norway,NOR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,15.88
Oman,OMN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.95418668
Oman,OMN,Measles Immunization (%),SH.IMM.MEAS,2017,99
Oman,OMN,Life Expectancy (Years),SP.DYN.LE00.IN,2017,79.748
Oman,OMN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,980
Oman,OMN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,4.394
Pakistan,PAK,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,2.7863009
Pakistan,PAK,Measles Immunization (%),SH.IMM.MEAS,2017,76
Pakistan,PAK,Life Expectancy (Years),SP.DYN.LE00.IN,2017,66.223
Pakistan,PAK,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,460534
Pakistan,PAK,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,0.557
Palau,PLW,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,10.90419006
Palau,PLW,Measles Immunization (%),SH.IMM.MEAS,2017,93
Palau,PLW,Life Expectancy (Years),SP.DYN.LE00.IN,2017,69.019
Palau,PLW,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,5
Palau,PLW,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.506
Panama,PAN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.16492653
Panama,PAN,Measles Immunization (%),SH.IMM.MEAS,2017,98
Panama,PAN,Life Expectancy (Years),SP.DYN.LE00.IN,2017,77.901
Panama,PAN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1306
Panama,PAN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,3.093
Papua New Guinea,PNG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,2.22970986
Papua New Guinea,PNG,Measles Immunization (%),SH.IMM.MEAS,2017,41
Papua New Guinea,PNG,Life Expectancy (Years),SP.DYN.LE00.IN,2017,64.923
Papua New Guinea,PNG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,12126
Paraguay,PRY,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.60902548
Paraguay,PRY,Measles Immunization (%),SH.IMM.MEAS,2017,92
Paraguay,PRY,Life Expectancy (Years),SP.DYN.LE00.IN,2017,73.45
Paraguay,PRY,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,2868
Paraguay,PRY,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,0.8
Peru,PER,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.80915499
Peru,PER,Measles Immunization (%),SH.IMM.MEAS,2017,88
Peru,PER,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.958
Peru,PER,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,8519
Peru,PER,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,2.221
Philippines,PHL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.96042776
Philippines,PHL,Measles Immunization (%),SH.IMM.MEAS,2017,81
Philippines,PHL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,69.966
Philippines,PHL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,63988
Philippines,PHL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,4.671
Poland,POL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.53713226
Poland,POL,Measles Immunization (%),SH.IMM.MEAS,2017,94
Poland,POL,Life Expectancy (Years),SP.DYN.LE00.IN,2017,77.75365854
Poland,POL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1850
Poland,POL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.658
Portugal,PRT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,9.32668972
Portugal,PRT,Measles Immunization (%),SH.IMM.MEAS,2017,98
Portugal,PRT,Life Expectancy (Years),SP.DYN.LE00.IN,2017,81.42439024
Portugal,PRT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,307
Portugal,PRT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.929
Puerto Rico (US),PRI,Life Expectancy (Years),SP.DYN.LE00.IN,2017,79.07
Qatar,QAT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.21237087
Qatar,QAT,Measles Immunization (%),SH.IMM.MEAS,2017,99
Qatar,QAT,Life Expectancy (Years),SP.DYN.LE00.IN,2017,82.458
Qatar,QAT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,186
Qatar,QAT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.083
Romania,ROU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.18878555
Romania,ROU,Measles Immunization (%),SH.IMM.MEAS,2017,87
Romania,ROU,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.2097561
Romania,ROU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1650
Romania,ROU,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,7.104
Russian Federation,RUS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.35890055
Russian Federation,RUS,Measles Immunization (%),SH.IMM.MEAS,2017,98
Russian Federation,RUS,Life Expectancy (Years),SP.DYN.LE00.IN,2017,72.45146341
Russian Federation,RUS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,12468
Russian Federation,RUS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,9.018
Rwanda,RWA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.37623835
Rwanda,RWA,Measles Immunization (%),SH.IMM.MEAS,2017,97
Rwanda,RWA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,66.14
Rwanda,RWA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,16872
Samoa,WSM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.16343021
Samoa,WSM,Measles Immunization (%),SH.IMM.MEAS,2017,67
Samoa,WSM,Life Expectancy (Years),SP.DYN.LE00.IN,2017,70.991
Samoa,WSM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,106
San Marino,SMR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.25972271
San Marino,SMR,Measles Immunization (%),SH.IMM.MEAS,2017,86
San Marino,SMR,Life Expectancy (Years),SP.DYN.LE00.IN,2017,84.933
San Marino,SMR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,0
Sao Tome and Principe,STP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.46631384
Sao Tome and Principe,STP,Measles Immunization (%),SH.IMM.MEAS,2017,90
Sao Tome and Principe,STP,Life Expectancy (Years),SP.DYN.LE00.IN,2017,67.074
Sao Tome and Principe,STP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,127
Saudi Arabia,SAU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.03126049
Saudi Arabia,SAU,Measles Immunization (%),SH.IMM.MEAS,2017,96
Saudi Arabia,SAU,Life Expectancy (Years),SP.DYN.LE00.IN,2017,78.721
Saudi Arabia,SAU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,4804
Saudi Arabia,SAU,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,4.73
Senegal,SEN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.16359377
Senegal,SEN,Measles Immunization (%),SH.IMM.MEAS,2017,90
Senegal,SEN,Life Expectancy (Years),SP.DYN.LE00.IN,2017,67.059
Senegal,SEN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,24931
Senegal,SEN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,0.312
Serbia,SRB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.89965153
Serbia,SRB,Measles Immunization (%),SH.IMM.MEAS,2017,86
Serbia,SRB,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.53902439
Serbia,SRB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,395
Serbia,SRB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.39
Seychelles,SYC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.47661018
Seychelles,SYC,Measles Immunization (%),SH.IMM.MEAS,2017,99
Seychelles,SYC,Life Expectancy (Years),SP.DYN.LE00.IN,2017,74.3
Seychelles,SYC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,26
Sierra Leone,SLE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.00532055
Sierra Leone,SLE,Measles Immunization (%),SH.IMM.MEAS,2017,80
Sierra Leone,SLE,Life Expectancy (Years),SP.DYN.LE00.IN,2017,57.761
Sierra Leone,SLE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,28531
Sierra Leone,SLE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,0.81
Singapore,SGP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.35978413
Singapore,SGP,Measles Immunization (%),SH.IMM.MEAS,2017,95
Singapore,SGP,Life Expectancy (Years),SP.DYN.LE00.IN,2017,83.09512195
Singapore,SGP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,121
Singapore,SGP,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,6.359
Sint Maarten (Dutch part),SXM,Life Expectancy (Years),SP.DYN.LE00.IN,2017,75.455
Slovak Republic,SVK,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.73388767
Slovak Republic,SVK,Measles Immunization (%),SH.IMM.MEAS,2017,96
Slovak Republic,SVK,Life Expectancy (Years),SP.DYN.LE00.IN,2017,77.16585366
Slovak Republic,SVK,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,346
Slovak Republic,SVK,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.973
Slovenia,SVN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.2588892
Slovenia,SVN,Measles Immunization (%),SH.IMM.MEAS,2017,93
Slovenia,SVN,Life Expectancy (Years),SP.DYN.LE00.IN,2017,81.02926829
Slovenia,SVN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,51
Slovenia,SVN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,10.04
Solomon Islands,SLB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.16556406
Solomon Islands,SLB,Measles Immunization (%),SH.IMM.MEAS,2017,84
Solomon Islands,SLB,Life Expectancy (Years),SP.DYN.LE00.IN,2017,69.652
Solomon Islands,SLB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,493
"Somalia, Fed. Rep.",SOM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,2.44348097
"Somalia, Fed. Rep.",SOM,Measles Immunization (%),SH.IMM.MEAS,2017,52
"Somalia, Fed. Rep.",SOM,Life Expectancy (Years),SP.DYN.LE00.IN,2017,52.19
"Somalia, Fed. Rep.",SOM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,103134
South Africa,ZAF,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.97711372
South Africa,ZAF,Measles Immunization (%),SH.IMM.MEAS,2017,81
South Africa,ZAF,Life Expectancy (Years),SP.DYN.LE00.IN,2017,65.422
South Africa,ZAF,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,41472
South Africa,ZAF,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.294
South Sudan,SSD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,22.11322403
South Sudan,SSD,Measles Immunization (%),SH.IMM.MEAS,2017,56
South Sudan,SSD,Life Expectancy (Years),SP.DYN.LE00.IN,2017,35.351
South Sudan,SSD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,111928
Spain,ESP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,9.0217495
Spain,ESP,Measles Immunization (%),SH.IMM.MEAS,2017,98
Spain,ESP,Life Expectancy (Years),SP.DYN.LE00.IN,2017,83.28292683
Spain,ESP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,1300
Spain,ESP,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,5.895
Sri Lanka,LKA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.33093429
Sri Lanka,LKA,Measles Immunization (%),SH.IMM.MEAS,2017,99
Sri Lanka,LKA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,76.239
Sri Lanka,LKA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,2710
Sri Lanka,LKA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,1.91
St. Kitts and Nevis,KNA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,5.2735939
St. Kitts and Nevis,KNA,Measles Immunization (%),SH.IMM.MEAS,2017,93
St. Kitts and Nevis,KNA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,71.284
St. Kitts and Nevis,KNA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,12
St. Lucia,LCA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.45561934
St. Lucia,LCA,Measles Immunization (%),SH.IMM.MEAS,2017,87
St. Lucia,LCA,Life Expectancy (Years),SP.DYN.LE00.IN,2017,72.522
St. Lucia,LCA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2017,40
St. Lucia,LCA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2017,3.239
St. Martin (French part),MAF,Life Expectancy (Years),SP.DYN.LE00.IN,2017,78.762
St. Vincent and the Grenadines,VCT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.23171329
St. Vincent and the Grenadines,VCT,Measles Immunization (%),SH.IMM.MEAS,2017,99
